PC Time,Fix Type,Velocity,clock drift,X,drift_rate,clock bias,RTC,Temp,LCD_Temp,Sensor_Temp,CH1_SA,CH1,CH1_Elev,CH1_Azmth,CH2_SA,CH2,CH2_Elev,CH2_Azmth,CH3_SA,CH3,CH3_Elev,CH3_Azmth,CH4_SA,CH4,CH4_Elev,CH4_Azmth,CH5_SA,CH5,CH5_Elev,CH5_Azmth,CH6_SA,CH6,CH6_Elev,CH6_Azmth,CH7_SA,CH7,CH7_Elev,CH7_Azmth,CH8_SA,CH8,CH8_Elev,CH8_Azmth,CH9_SA,CH9,CH9_Elev,CH9_Azmth,CH10_SA,CH10,CH10_Elev,CH10_Azmth,CH11_SA,CH11,CH11_Elev,CH11_Azmth,CH12_SA,CH12,CH12_Elev,CH12_Azmth,vel_lon,vel_lat,vel_alt
05-22-2020  01:59:43,,0.000000,-0.094726,0.007266,0.004691,0.001974,0.000000,30,0,0,16,43.26,0,0,65,45.30,0,0,72,45.20,0,0,78,43.70,0,0,207,0.00,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,0.000,0.000,0.000
05-22-2020  01:59:44,,0.000000,-0.095067,0.005592,0.004428,0.001975,0.000000,30,0,0,16,43.38,0,0,65,45.00,0,0,72,45.00,0,0,78,43.40,0,0,207,0.00,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,0.000,0.000,0.000
05-22-2020  01:59:45,,0.000000,-0.094711,0.005832,0.004962,0.001975,0.000000,30,0,0,16,43.27,0,0,65,45.10,0,0,72,45.00,0,0,78,43.40,0,0,207,0.00,0,0,16,43.27,0,0,16,43.27,0,0,16,43.27,0,0,16,43.27,0,0,16,43.27,0,0,16,43.27,0,0,16,43.27,0,0,0.000,0.000,0.000
05-22-2020  01:59:46,,0.000000,-0.094527,0.003014,0.005045,0.001976,0.000000,30,0,0,16,43.34,0,0,65,45.40,0,0,72,45.30,0,0,78,43.70,0,0,207,0.00,0,0,16,43.34,0,0,16,43.34,0,0,16,43.34,0,0,16,43.34,0,0,16,43.34,0,0,16,43.34,0,0,16,43.34,0,0,0.000,0.000,0.000
05-22-2020  01:59:47,,0.000000,-0.095561,0.016925,0.006284,0.001976,0.000000,30,0,0,16,43.29,0,0,65,45.50,0,0,72,45.50,0,0,78,43.80,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:48,,0.000000,-0.094634,0.015173,0.006782,0.001977,0.000000,30,0,0,16,43.29,0,0,65,45.30,0,0,72,45.40,0,0,78,43.80,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:49,,0.000000,-0.095144,0.015173,0.006782,0.001977,0.000000,31,0,0,16,43.38,0,0,65,45.00,0,0,72,45.00,0,0,78,43.50,0,0,207,0.00,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,0.000,0.000,0.000
05-22-2020  01:59:50,,0.000000,-0.095125,0.008033,0.007017,0.001978,0.000000,30,0,0,16,43.20,0,0,65,45.00,0,0,72,44.90,0,0,78,43.50,0,0,207,0.00,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,0.000,0.000,0.000
05-22-2020  01:59:51,,0.000000,-0.094470,0.010713,0.007602,0.001978,0.000000,30,0,0,16,43.31,0,0,65,45.30,0,0,72,45.20,0,0,78,43.70,0,0,207,0.00,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,0.000,0.000,0.000
05-22-2020  01:59:52,,0.000000,-0.095512,0.017051,0.009090,0.001978,0.000000,30,0,0,16,43.36,0,0,65,45.40,0,0,72,45.40,0,0,78,43.90,0,0,207,0.00,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,0.000,0.000,0.000
