Offset Frequency (Hz),Phase Noise (dBc/Hz)
+7.51569231572e+004,-1.53785005609e+002
+7.65104806427e+004,-1.54037384258e+002
+7.78884153618e+004,-1.54167369362e+002
+7.92911663423e+004,-1.54038285248e+002
+8.07191805189e+004,-1.54234346834e+002
+8.21729128755e+004,-1.54134799436e+002
+8.36528265901e+004,-1.53949468657e+002
+8.51593931825e+004,-1.54044230232e+002
+8.66930926644e+004,-1.54024960655e+002
+8.82544136923e+004,-1.54226074486e+002
+8.98438537235e+004,-1.54189876740e+002
+9.14619191741e+004,-1.54084651617e+002
+9.31091255809e+004,-1.54151402520e+002
+9.47859977652e+004,-1.54149402626e+002
+9.64930700003e+004,-1.54003360203e+002
+9.82308861817e+004,-1.53918276644e+002
+1.00000000000e+005,-1.54121839747e+002
