Offset Frequency (Hz),Phase Noise (dBc/Hz)
+7.38273116442e+004,+0.00000000000e+000
+7.51569231572e+004,+0.00000000000e+000
+7.65104806427e+004,+0.00000000000e+000
+7.78884153618e+004,+0.00000000000e+000
+7.92911663423e+004,+0.00000000000e+000
+8.07191805189e+004,+0.00000000000e+000
+8.21729128755e+004,+0.00000000000e+000
+8.36528265901e+004,+0.00000000000e+000
+8.51593931825e+004,+0.00000000000e+000
+8.66930926644e+004,+0.00000000000e+000
+8.82544136923e+004,+0.00000000000e+000
+8.98438537235e+004,+0.00000000000e+000
+9.14619191741e+004,+0.00000000000e+000
+9.31091255809e+004,+0.00000000000e+000
+9.47859977652e+004,+0.00000000000e+000
+9.64930700003e+004,+0.00000000000e+000
+9.82308861817e+004,+0.00000000000e+000
+1.00000000000e+005,+0.00000000000e+000
